,number,assignment_group,assigned_to
115600,INC0028076,58,76
115601,INC0028076,58,76
115602,INC0028076,58,76
115603,INC0028077,70,33
115604,INC0028077,70,33
115605,INC0028078,70,1
115606,INC0028078,66,1
115607,INC0028078,70,1
115608,INC0028078,66,1
115609,INC0028078,66,175
115610,INC0028078,70,1
115611,INC0028078,70,17
115612,INC0028078,70,17
115613,INC0028079,70,150
115614,INC0028079,70,150
115615,INC0028079,70,150
115616,INC0028080,70,33
115617,INC0028080,70,33
115618,INC0028081,20,1
115619,INC0028081,70,1
115620,INC0028081,70,150
115621,INC0028081,70,150
115622,INC0028083,70,1
115623,INC0028083,70,150
115624,INC0028083,70,150
115625,INC0028084,64,15
115626,INC0028084,64,15
115627,INC0028084,64,15
115628,INC0028085,64,15
115629,INC0028085,64,15
115630,INC0028085,64,15
115631,INC0028086,64,15
115632,INC0028086,64,15
115633,INC0028086,64,15
115634,INC0028087,64,15
115635,INC0028087,64,15
115636,INC0028087,64,15
115637,INC0028088,64,15
115638,INC0028088,64,15
115639,INC0028088,64,15
115640,INC0028089,64,15
115643,INC0028089,64,15
115644,INC0028089,64,15
115645,INC0028089,64,15
115646,INC0028090,64,15
115647,INC0028090,64,15
115648,INC0028090,64,15
115649,INC0028091,64,15
115650,INC0028091,64,15
115651,INC0028091,64,15
115652,INC0028092,64,15
115653,INC0028092,64,15
115654,INC0028092,64,15
115655,INC0028093,64,15
115656,INC0028093,64,15
115657,INC0028093,64,15
115658,INC0028094,70,214
115659,INC0028094,70,214
115660,INC0028094,37,214
115661,INC0028094,37,214
115662,INC0028094,37,214
115663,INC0028094,55,214
115664,INC0028094,55,214
115665,INC0028094,55,214
115666,INC0028094,37,214
115667,INC0028094,37,214
115668,INC0028094,55,214
115669,INC0028094,55,214
115670,INC0028095,64,15
115671,INC0028095,64,15
115672,INC0028095,64,15
115673,INC0028096,64,15
115674,INC0028096,64,15
115675,INC0028096,64,15
115676,INC0028097,70,57
115677,INC0028097,25,57
115678,INC0028097,25,57
115679,INC0028097,25,125
115680,INC0028097,25,57
115681,INC0028097,25,57
115682,INC0028097,25,57
115683,INC0028097,25,57
115684,INC0028098,64,15
115685,INC0028098,64,15
115686,INC0028098,64,15
115687,INC0028099,64,15
115688,INC0028099,64,15
115689,INC0028099,64,15
115690,INC0028100,64,15
115691,INC0028100,64,15
115692,INC0028100,64,15
115693,INC0028101,64,15
115694,INC0028101,64,15
115695,INC0028101,64,15
115696,INC0028102,64,15
115697,INC0028102,64,15
115698,INC0028102,64,15
115699,INC0028103,64,15
115700,INC0028103,64,15
115701,INC0028103,64,15
115702,INC0028104,64,15
115703,INC0028104,64,15
115704,INC0028104,64,15
115705,INC0028105,64,15
115706,INC0028105,64,15
115707,INC0028105,64,15
115708,INC0028106,64,15
115709,INC0028106,64,15
115710,INC0028106,64,15
115711,INC0028107,64,15
115712,INC0028107,64,15
115713,INC0028107,64,15
115714,INC0028108,48,74
115715,INC0028108,48,74
115716,INC0028108,48,74
115717,INC0028109,70,1
115718,INC0028109,70,30
115719,INC0028109,70,30
115720,INC0028110,55,1
115721,INC0028110,55,1
115722,INC0028110,70,1
115723,INC0028110,70,1
115724,INC0028110,70,1
115725,INC0028110,70,1
115726,INC0028110,70,1
115727,INC0028110,70,1
115728,INC0028110,70,1
115729,INC0028110,70,115
115730,INC0028110,70,115
115731,INC0028111,28,78
115732,INC0028111,28,78
115733,INC0028111,28,78
115734,INC0028111,28,78
115735,INC0028111,28,78
115736,INC0028112,49,120
115737,INC0028112,49,120
115738,INC0028112,49,120
115739,INC0028112,49,120
115740,INC0028112,49,120
115741,INC0028112,49,120
115742,INC0028113,70,188
115743,INC0028113,20,188
115744,INC0028113,20,188
115745,INC0028113,20,188
115746,INC0028113,20,188
115747,INC0028115,70,191
115748,INC0028115,70,191
115749,INC0028115,70,191
115750,INC0028116,70,1
115751,INC0028116,70,218
115752,INC0028116,70,218
115753,INC0028116,70,218
115754,INC0028117,70,1
115755,INC0028117,70,218
115756,INC0028117,70,218
115757,INC0028117,70,218
115758,INC0028118,70,47
115759,INC0028118,70,47
115760,INC0028119,70,1
115761,INC0028119,70,218
115762,INC0028119,70,218
115763,INC0028119,70,218
115764,INC0028120,25,125
115765,INC0028120,25,125
115766,INC0028120,25,125
115767,INC0028121,70,1
115768,INC0028121,70,218
115769,INC0028121,70,218
115770,INC0028121,70,218
115771,INC0028122,25,249
115772,INC0028122,25,249
115773,INC0028122,24,249
115774,INC0028122,24,249
115775,INC0028122,24,249
115776,INC0028122,24,249
115777,INC0028122,24,249
115778,INC0028122,24,249
115779,INC0028123,70,47
115780,INC0028123,70,47
115781,INC0028124,70,47
115782,INC0028124,70,47
115783,INC0028125,70,6
115784,INC0028125,70,6
115785,INC0028125,70,6
115786,INC0028126,66,1
115787,INC0028126,70,191
115788,INC0028126,70,191
115789,INC0028127,70,6
115790,INC0028127,10,1
115791,INC0028127,58,1
115792,INC0028127,58,76
115793,INC0028127,58,76
115794,INC0028128,70,1
115795,INC0028128,70,191
115796,INC0028128,70,191
115797,INC0028129,70,33
115798,INC0028129,70,33
115799,INC0028131,20,1
115800,INC0028131,76,1
115801,INC0028131,76,1
115802,INC0028131,70,232
115803,INC0028131,70,232
115804,INC0028133,19,142
115805,INC0028133,19,142
115806,INC0028133,19,142
115807,INC0028133,19,142
115808,INC0028134,20,1
115809,INC0028134,72,1
115810,INC0028134,70,1
115811,INC0028134,72,1
115812,INC0028134,72,1
115813,INC0028134,72,1
115814,INC0028134,72,109
115815,INC0028134,72,109
115816,INC0028134,72,109
115817,INC0028136,65,1
115818,INC0028136,65,1
115819,INC0028136,1,33
115820,INC0028136,70,33
115821,INC0028136,70,33
115822,INC0028137,65,13
115823,INC0028137,56,1
115824,INC0028137,56,169
115825,INC0028137,54,1
115826,INC0028137,54,1
115827,INC0028137,54,172
115828,INC0028137,54,172
115829,INC0028138,20,1
115830,INC0028138,70,1
115831,INC0028138,70,1
115832,INC0028138,70,1
115833,INC0028138,70,115
115834,INC0028138,70,115
115835,INC0028141,65,1
115836,INC0028141,65,1
115837,INC0028141,65,41
115838,INC0028141,65,41
115839,INC0028141,65,41
115840,INC0028141,65,41
115841,INC0028141,65,41
115842,INC0028142,48,74
115843,INC0028142,48,74
115844,INC0028142,48,74
115845,INC0028144,70,78
115846,INC0028144,28,78
115847,INC0028144,28,78
115848,INC0028144,28,78
115849,INC0028144,28,78
115850,INC0028144,28,78
115851,INC0028144,28,78
115852,INC0028144,28,78
115853,INC0028145,70,13
115854,INC0028145,70,13
115855,INC0028145,70,13
115856,INC0028147,73,1
115857,INC0028147,73,1
115858,INC0028147,73,168
115859,INC0028147,73,168
115860,INC0028147,73,168
115861,INC0028148,70,13
115862,INC0028148,70,13
115863,INC0028148,70,13
115864,INC0028149,20,24
115865,INC0028149,20,24
115866,INC0028149,24,24
115867,INC0028149,24,24
115868,INC0028149,24,24
115869,INC0028149,24,24
115870,INC0028150,29,1
115871,INC0028150,29,1
115872,INC0028150,70,13
115873,INC0028150,70,13
115874,INC0028151,48,74
115875,INC0028151,48,74
115876,INC0028151,48,74
115877,INC0028151,48,74
115878,INC0028152,48,74
115879,INC0028152,48,74
115880,INC0028152,48,74
115881,INC0028152,48,74
115882,INC0028154,74,1
115883,INC0028154,74,1
115884,INC0028154,74,145
115885,INC0028154,74,145
115886,INC0028155,70,140
115887,INC0028155,25,140
115888,INC0028155,25,140
115889,INC0028155,25,140
115890,INC0028157,70,73
115891,INC0028157,70,73
115892,INC0028157,70,73
115893,INC0028158,70,1
115894,INC0028158,70,13
115895,INC0028158,70,13
115896,INC0028161,70,17
115897,INC0028161,70,17
115898,INC0028161,70,17
115899,INC0028162,70,1
115900,INC0028162,70,149
115901,INC0028162,70,149
115902,INC0028163,12,136
115903,INC0028163,12,136
115904,INC0028163,12,136
115905,INC0028163,12,136
115906,INC0028164,70,28
115907,INC0028164,70,28
115908,INC0028164,70,28
115909,INC0028166,70,17
115910,INC0028166,70,17
115911,INC0028166,70,17
115912,INC0028167,55,134
115913,INC0028167,39,1
115914,INC0028167,55,1
115915,INC0028167,43,1
115916,INC0028167,43,37
115917,INC0028167,43,37
115918,INC0028167,43,37
115919,INC0028170,70,17
115920,INC0028170,70,17
115921,INC0028170,70,17
115922,INC0028171,70,13
115923,INC0028171,70,13
115924,INC0028171,70,13
115925,INC0028172,76,1
115926,INC0028172,76,1
115927,INC0028172,70,13
115928,INC0028172,70,13
115929,INC0028173,33,216
115930,INC0028173,33,216
115931,INC0028173,33,216
115932,INC0028173,33,216
115933,INC0028173,33,216
115934,INC0028174,70,24
115935,INC0028174,70,24
115936,INC0028174,70,24
115937,INC0028174,24,24
115938,INC0028174,24,24
115939,INC0028174,24,24
115940,INC0028174,24,24
115941,INC0028174,24,24
115942,INC0028174,24,24
115943,INC0028174,24,24
115944,INC0028174,24,24
115945,INC0028174,24,24
115946,INC0028174,24,24
115947,INC0028174,24,24
115948,INC0028174,24,24
115949,INC0028175,25,57
115950,INC0028175,25,57
115951,INC0028175,25,57
115952,INC0028175,25,57
115953,INC0028175,25,57
115954,INC0028175,25,57
115955,INC0028175,25,57
115956,INC0028175,25,57
115957,INC0028175,25,57
115958,INC0028175,25,57
115959,INC0028176,65,167
115960,INC0028176,65,167
115961,INC0028176,56,167
115962,INC0028176,56,167
115963,INC0028176,56,167
115964,INC0028177,20,1
115965,INC0028177,54,1
115966,INC0028177,70,233
115967,INC0028177,70,17
115968,INC0028177,70,17
115969,INC0028177,70,17
115970,INC0028178,10,37
115971,INC0028178,10,37
115972,INC0028178,10,37
115973,INC0028178,10,37
115974,INC0028178,10,37
115975,INC0028180,70,13
115976,INC0028180,70,13
115977,INC0028180,70,13
115978,INC0028181,70,17
115979,INC0028181,70,17
115980,INC0028181,70,17
115981,INC0028182,66,1
115982,INC0028182,66,1
115983,INC0028182,66,175
115984,INC0028182,66,175
115985,INC0028182,66,18
115986,INC0028182,66,18
115987,INC0028182,66,18
115988,INC0028182,66,18
115989,INC0028183,70,13
115990,INC0028183,70,13
115991,INC0028183,70,13
115992,INC0028185,70,17
115993,INC0028185,70,17
115994,INC0028185,70,17
115995,INC0028186,70,17
115996,INC0028186,70,17
115997,INC0028186,70,17
115998,INC0028187,51,1
115999,INC0028187,56,1
116000,INC0028187,70,1
116001,INC0028187,70,17
116002,INC0028187,70,17
116003,INC0028188,24,24
116004,INC0028188,24,24
116005,INC0028188,24,24
116006,INC0028188,24,24
116007,INC0028188,24,24
116008,INC0028188,24,24
116009,INC0028188,24,24
116010,INC0028190,46,82
116011,INC0028190,46,82
116012,INC0028190,50,82
116013,INC0028190,50,82
116014,INC0028190,50,82
116015,INC0028190,50,82
116016,INC0028190,50,82
116017,INC0028190,50,82
116018,INC0028190,50,82
116019,INC0028190,50,82
116020,INC0028190,50,82
116021,INC0028190,50,82
116022,INC0028191,70,194
116023,INC0028191,39,194
116024,INC0028191,39,194
116025,INC0028191,39,194
116026,INC0028192,70,33
116027,INC0028192,70,33
116028,INC0028193,70,93
116029,INC0028193,27,93
116030,INC0028193,20,93
116031,INC0028193,20,93
116032,INC0028193,20,93
116033,INC0028195,70,13
116034,INC0028195,70,13
116035,INC0028195,70,13
116036,INC0028195,70,13
116037,INC0028196,50,83
116038,INC0028196,46,83
116039,INC0028196,46,83
116040,INC0028196,46,83
116041,INC0028196,46,83
116042,INC0028200,70,17
116043,INC0028200,70,17
116044,INC0028200,70,17
116045,INC0028201,76,1
116046,INC0028201,76,1
116047,INC0028201,76,1
116048,INC0028201,76,1
116049,INC0028201,76,241
116050,INC0028201,76,241
116051,INC0028203,70,1
116052,INC0028203,73,1
116053,INC0028203,73,1
116054,INC0028203,73,198
116055,INC0028203,73,198
116056,INC0028205,24,249
116057,INC0028205,24,249
116058,INC0028205,24,249
116059,INC0028205,24,249
116060,INC0028205,24,249
116061,INC0028205,24,249
116062,INC0028205,24,249
116063,INC0028205,24,249
116064,INC0028205,24,249
116065,INC0028205,24,249
116066,INC0028205,24,249
116067,INC0028208,20,233
116068,INC0028208,1,1
116069,INC0028208,1,233
116070,INC0028208,70,233
116071,INC0028208,70,233
116072,INC0028209,70,219
116073,INC0028209,20,219
116074,INC0028209,20,219
116075,INC0028209,20,219
116076,INC0028210,65,7
116077,INC0028210,56,7
116078,INC0028210,65,7
116079,INC0028210,65,2
116080,INC0028210,65,2
116081,INC0028210,65,7
116082,INC0028210,65,7
116083,INC0028210,65,7
116084,INC0028210,65,7
116085,INC0028211,58,76
116086,INC0028211,58,76
116087,INC0028211,58,76
116088,INC0028211,58,76
116089,INC0028212,70,1
116090,INC0028212,70,17
116091,INC0028212,70,17
116092,INC0028213,20,125
116093,INC0028213,25,125
116094,INC0028213,25,125
116095,INC0028213,25,125
116096,INC0028213,25,125
116097,INC0028214,65,140
116098,INC0028214,25,140
116099,INC0028214,25,140
116100,INC0028214,25,140
116101,INC0028214,25,140
116102,INC0028215,70,33
116103,INC0028215,1,33
116104,INC0028215,70,33
116105,INC0028215,70,33
116106,INC0028216,70,1
116107,INC0028216,1,233
116108,INC0028216,1,233
116109,INC0028216,70,233
116110,INC0028216,70,233
116111,INC0028218,33,1
116112,INC0028218,33,1
116113,INC0028218,33,159
116114,INC0028218,55,1
116115,INC0028218,55,1
116116,INC0028218,72,1
116117,INC0028218,70,1
116118,INC0028218,70,1
116119,INC0028218,33,1
116120,INC0028218,33,159
116121,INC0028218,72,1
116122,INC0028218,72,1
116123,INC0028218,72,1
116124,INC0028218,70,1
116125,INC0028218,56,1
116126,INC0028218,56,1
116127,INC0028218,70,1
116128,INC0028218,70,17
116129,INC0028218,70,17
116130,INC0028219,70,1
116131,INC0028219,70,1
116132,INC0028219,70,73
116133,INC0028219,70,73
116134,INC0028219,70,73
116135,INC0028221,70,13
116136,INC0028221,70,13
116137,INC0028221,70,13
116138,INC0028221,70,13
116139,INC0028222,25,24
116140,INC0028222,24,24
116141,INC0028222,24,24
116142,INC0028222,24,24
116143,INC0028222,24,24
116144,INC0028222,24,24
116145,INC0028222,24,24
116146,INC0028222,24,24
116147,INC0028222,24,24
116148,INC0028222,24,24
116149,INC0028222,24,24
116150,INC0028223,49,167
116151,INC0028223,49,167
116152,INC0028223,56,167
116153,INC0028223,56,167
116154,INC0028223,56,167
116155,INC0028224,65,180
116156,INC0028224,65,180
116157,INC0028224,65,180
116158,INC0028224,65,180
116159,INC0028224,65,180
116160,INC0028225,73,1
116161,INC0028225,73,198
116162,INC0028225,73,198
116163,INC0028225,73,198
116164,INC0028225,73,198
116165,INC0028225,73,198
116166,INC0028226,20,50
116167,INC0028226,20,50
116168,INC0028226,20,50
116169,INC0028226,54,50
116170,INC0028226,54,50
116171,INC0028226,54,50
116172,INC0028226,54,50
116173,INC0028226,54,50
116174,INC0028226,54,50
116175,INC0028227,73,1
116176,INC0028227,73,168
116177,INC0028227,73,168
116178,INC0028227,73,168
116179,INC0028228,70,1
116180,INC0028228,70,17
116181,INC0028228,70,17
116182,INC0028229,49,167
116183,INC0028229,49,167
116184,INC0028229,49,167
116185,INC0028229,56,167
116186,INC0028229,56,167
116187,INC0028229,56,167
116188,INC0028231,70,1
116189,INC0028231,77,1
116190,INC0028231,20,1
116191,INC0028231,20,1
116192,INC0028231,70,1
116193,INC0028231,70,1
116194,INC0028231,70,115
116195,INC0028231,70,115
116196,INC0028232,39,194
116197,INC0028232,39,194
116198,INC0028232,70,194
116199,INC0028232,70,194
116200,INC0028232,70,194
116201,INC0028232,39,194
116202,INC0028232,39,194
116203,INC0028232,39,194
116204,INC0028233,70,17
116205,INC0028233,70,17
116206,INC0028233,70,17
116207,INC0028234,70,33
116208,INC0028234,70,33
116209,INC0028235,6,22
116210,INC0028235,6,22
116211,INC0028235,6,22
116212,INC0028235,6,22
116213,INC0028235,6,22
116214,INC0028238,6,176
116215,INC0028238,6,176
116216,INC0028238,6,176
116217,INC0028238,6,176
116218,INC0028238,6,176
116219,INC0028239,5,176
116220,INC0028239,5,176
116221,INC0028239,5,176
116222,INC0028239,5,176
116223,INC0028240,70,13
116224,INC0028240,70,13
116225,INC0028240,70,13
116226,INC0028240,70,13
116227,INC0028241,20,1
116228,INC0028241,76,1
116229,INC0028241,76,241
116230,INC0028241,76,241
116231,INC0028243,70,207
116232,INC0028243,12,207
116233,INC0028243,70,207
116234,INC0028243,17,207
116235,INC0028243,31,207
116236,INC0028243,31,207
116237,INC0028243,31,207
116238,INC0028243,31,207
116239,INC0028244,24,249
116240,INC0028244,24,249
116241,INC0028244,24,249
116242,INC0028244,24,249
116243,INC0028244,24,249
116244,INC0028244,24,249
116245,INC0028245,70,17
116246,INC0028245,70,17
116247,INC0028245,70,17
116248,INC0028246,25,57
116249,INC0028246,25,57
116250,INC0028246,25,140
116251,INC0028246,25,57
116252,INC0028246,25,57
116253,INC0028246,25,57
116254,INC0028246,25,57
116255,INC0028247,5,176
116256,INC0028247,5,176
116257,INC0028247,5,176
116258,INC0028247,5,176
116259,INC0028248,5,1
116260,INC0028248,70,17
116261,INC0028248,70,17
116262,INC0028249,70,33
116263,INC0028249,70,33
116264,INC0028250,24,89
116265,INC0028250,24,89
116266,INC0028250,20,89
116267,INC0028250,20,246
116268,INC0028250,24,1
116269,INC0028250,24,89
116270,INC0028250,24,89
116271,INC0028250,24,89
116272,INC0028251,74,1
116273,INC0028251,74,145
116274,INC0028251,74,145
116275,INC0028253,70,17
116276,INC0028253,70,17
116277,INC0028253,70,17
116278,INC0028254,70,1
116279,INC0028254,70,13
116280,INC0028254,70,13
116281,INC0028255,39,194
116282,INC0028255,39,194
116283,INC0028255,39,194
116284,INC0028257,70,1
116285,INC0028257,70,13
116286,INC0028257,70,1
116287,INC0028257,70,13
116288,INC0028257,70,13
116289,INC0028258,24,24
116290,INC0028258,24,24
116291,INC0028258,24,24
116292,INC0028258,24,24
116293,INC0028259,20,1
116294,INC0028259,20,1
116295,INC0028259,20,1
116296,INC0028259,70,1
116297,INC0028259,70,1
116298,INC0028259,70,1
116299,INC0028259,20,1
116300,INC0028259,20,1
116301,INC0028259,70,1
116302,INC0028259,70,17
116303,INC0028259,70,17
116304,INC0028260,70,13
116305,INC0028260,70,13
116306,INC0028260,70,13
116307,INC0028260,70,13
116308,INC0028261,25,57
116309,INC0028261,25,57
116310,INC0028261,25,57
116311,INC0028261,25,57
116312,INC0028261,25,57
116313,INC0028261,25,57
116314,INC0028262,20,13
116315,INC0028262,70,1
116316,INC0028262,70,1
116317,INC0028262,70,1
116318,INC0028262,70,1
116319,INC0028262,70,115
116320,INC0028262,70,115
116321,INC0028263,29,31
116322,INC0028263,29,31
116323,INC0028263,29,31
116324,INC0028263,29,31
116325,INC0028263,29,31
116326,INC0028263,29,31
116327,INC0028263,29,31
116328,INC0028265,70,125
116329,INC0028265,25,125
116330,INC0028265,25,125
116331,INC0028265,25,125
116332,INC0028265,25,125
116333,INC0028266,58,76
116334,INC0028266,58,76
116335,INC0028266,58,76
116336,INC0028266,58,76
116337,INC0028267,70,1
116338,INC0028267,70,17
116339,INC0028267,70,17
116340,INC0028268,70,249
116341,INC0028268,24,249
116342,INC0028268,24,249
116343,INC0028268,24,249
116344,INC0028268,24,249
116345,INC0028268,24,249
116346,INC0028269,70,246
116347,INC0028269,20,246
116348,INC0028269,20,246
116349,INC0028269,20,246
116350,INC0028269,20,246
116351,INC0028269,20,246
116352,INC0028270,66,1
116353,INC0028270,66,175
116354,INC0028270,66,175
116355,INC0028270,20,1
116356,INC0028270,20,1
116357,INC0028270,66,1
116358,INC0028270,70,1
116359,INC0028270,70,17
116360,INC0028270,70,17
116361,INC0028271,55,1
116362,INC0028271,55,1
116363,INC0028271,72,1
116364,INC0028271,67,1
116365,INC0028271,70,1
116366,INC0028271,70,1
116367,INC0028271,55,1
116368,INC0028271,55,1
116369,INC0028271,55,1
116370,INC0028271,55,1
116371,INC0028271,72,1
116372,INC0028271,72,109
116373,INC0028271,72,109
116374,INC0028271,72,109
116375,INC0028271,72,109
116376,INC0028271,72,109
116377,INC0028271,72,109
116378,INC0028271,72,109
116379,INC0028271,72,109
116380,INC0028271,72,109
116381,INC0028271,72,109
116382,INC0028272,70,33
116383,INC0028272,70,33
116384,INC0028272,70,33
116385,INC0028272,70,33
116386,INC0028273,70,28
116387,INC0028273,70,28
116388,INC0028273,70,28
